split,image_relative_path,label_relative_path,image_width,image_height,class_id,box_index,x_center_norm,y_center_norm,width_norm,height_norm,letterbox_scale,width_original_px,height_original_px,width_640_px,height_640_px,short_side_640_px,long_side_640_px,area_640_px2,aspect_ratio
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_4096_9728.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_4096_9728.txt,512,512,0,0,0.4150390625,0.96875,0.044921875,0.0546875,1.25,23,28,28.75,35,28.75,35,1006.25,1.21739130435
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5120_10240.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5120_10240.txt,512,512,0,0,0.774317406143,0.688082901554,0.0537542662116,0.0642487046632,1.25,27.5221843003,32.8953367876,34.4027303754,41.1191709845,34.4027303754,41.1191709845,1414.61175264,1.19522987088
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5120_3072.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5120_3072.txt,512,512,0,0,0.306640625,0.1865234375,0.05078125,0.041015625,1.25,26,21,32.5,26.25,26.25,32.5,853.125,1.2380952381
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5120_3072.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5120_3072.txt,512,512,0,1,0.66796875,0.3525390625,0.02734375,0.037109375,1.25,14,19,17.5,23.75,17.5,23.75,415.625,1.35714285714
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5120_3072.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5120_3072.txt,512,512,0,2,0.207764505119,0.469430051813,0.0213310580205,0.0290155440415,1.25,10.9215017065,14.8559585492,13.6518771331,18.5699481865,13.6518771331,18.5699481865,253.514651011,1.36024870466
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5632_4096.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5632_4096.txt,512,512,0,0,0.2705078125,0.939453125,0.021484375,0.0234375,1.25,11,12,13.75,15,13.75,15,206.25,1.09090909091
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5632_4608.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_5632_4608.txt,512,512,0,0,0.388671875,0.6513671875,0.046875,0.048828125,1.25,24,25,30,31.25,30,31.25,937.5,1.04166666667
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_6144_1536.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_6144_1536.txt,512,512,0,0,0.1865234375,0.91015625,0.041015625,0.02734375,1.25,21,14,26.25,17.5,17.5,26.25,459.375,1.5
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_13312.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_13312.txt,512,512,0,0,0.492747440273,0.0544041450777,0.0469283276451,0.0487046632124,1.25,24.0273037543,24.9367875648,30.0341296928,31.170984456,30.0341296928,31.170984456,936.193389804,1.03785209609
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_14336.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_14336.txt,512,512,0,0,0.224609375,0.294921875,0.04296875,0.03515625,1.25,22,18,27.5,22.5,22.5,27.5,618.75,1.22222222222
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_4608.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7168_4608.txt,512,512,0,0,0.528583617747,0.0362694300518,0.0349829351536,0.0373056994819,1.25,17.9112627986,19.1005181347,22.3890784983,23.8756476684,22.3890784983,23.8756476684,534.553749845,1.06639706812
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7680_8192.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_7680_8192.txt,512,512,0,0,0.4287109375,0.408203125,0.044921875,0.0390625,1.25,23,20,28.75,25,25,28.75,718.75,1.15
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_8704_13824.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_8704_13824.txt,512,512,0,0,0.48828125,0.3818359375,0.05859375,0.072265625,1.25,30,37,37.5,46.25,37.5,46.25,1734.375,1.23333333333
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_9216_11776.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_9216_11776.txt,512,512,0,0,0.755859375,0.1669921875,0.03125,0.048828125,1.25,16,25,20,31.25,20,31.25,625,1.5625
train,train/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_9216_11776.png,train/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_9216_11776.txt,512,512,0,1,0.857421875,0.224609375,0.0390625,0.046875,1.25,20,24,25,30,25,30,750,1.2
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_11776.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_11776.txt,512,512,0,0,0.658203125,0.8388671875,0.03125,0.064453125,1.25,16,33,20,41.25,20,41.25,825,2.0625
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_11776.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_11776.txt,512,512,0,1,0.590443686007,0.939378238342,0.0290102389078,0.0507772020725,1.25,14.8532423208,25.9979274611,18.566552901,32.4974093264,18.566552901,32.4974093264,603.364869405,1.75032002438
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_14336.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_14336.txt,512,512,0,0,0.6884765625,0.7236328125,0.021484375,0.033203125,1.25,11,17,13.75,21.25,13.75,21.25,292.1875,1.54545454545
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_14622.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_14622.txt,512,512,0,0,0.6982421875,0.169921875,0.037109375,0.04296875,1.25,19,22,23.75,27.5,23.75,27.5,653.125,1.15789473684
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_15134.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_15134.txt,512,512,0,0,0.587890625,0.3525390625,0.046875,0.060546875,1.25,24,31,30,38.75,30,38.75,1162.5,1.29166666667
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_2560.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_2560.txt,512,512,0,0,0.2119140625,0.841796875,0.060546875,0.0390625,1.25,31,20,38.75,25,25,38.75,968.75,1.55
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_4096.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_4096.txt,512,512,0,0,0.689453125,0.2509765625,0.0625,0.052734375,1.25,32,27,40,33.75,33.75,40,1350,1.18518518519
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_4608.txt,512,512,0,0,0.5712890625,0.705078125,0.052734375,0.04296875,1.25,27,22,33.75,27.5,27.5,33.75,928.125,1.22727272727
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_8704.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10240_8704.txt,512,512,0,0,0.1171875,0.2333984375,0.0390625,0.048828125,1.25,20,25,25,31.25,25,31.25,781.25,1.25
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10752_11776.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_10752_11776.txt,512,512,0,0,0.9580078125,0.6572265625,0.029296875,0.056640625,1.25,15,29,18.75,36.25,18.75,36.25,679.6875,1.93333333333
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_13824.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_13824.txt,512,512,0,0,0.9423828125,0.1298828125,0.025390625,0.044921875,1.25,13,23,16.25,28.75,16.25,28.75,467.1875,1.76923076923
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_14336.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_14336.txt,512,512,0,0,0.0556640625,0.4619140625,0.033203125,0.044921875,1.25,17,23,21.25,28.75,21.25,28.75,610.9375,1.35294117647
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_4096.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_4096.txt,512,512,0,0,0.0771484375,0.47265625,0.037109375,0.03125,1.25,19,16,23.75,20,20,23.75,475,1.1875
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_8704.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_8704.txt,512,512,0,0,0.96875,0.7138671875,0.0234375,0.021484375,1.25,12,11,15,13.75,13.75,15,206.25,1.09090909091
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_8704.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_8704.txt,512,512,0,1,0.9287109375,0.677734375,0.025390625,0.0234375,1.25,13,12,16.25,15,15,16.25,243.75,1.08333333333
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_9728.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11264_9728.txt,512,512,0,0,0.715017064846,0.745077720207,0.0324232081911,0.060103626943,1.25,16.6006825939,30.7730569948,20.7508532423,38.4663212435,20.7508532423,38.4663212435,798.208986896,1.85372238887
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_6144.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_6144.txt,512,512,0,0,0.4990234375,0.6884765625,0.037109375,0.052734375,1.25,19,27,23.75,33.75,23.75,33.75,801.5625,1.42105263158
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_6144.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_6144.txt,512,512,0,1,0.9189453125,0.6083984375,0.033203125,0.048828125,1.25,17,25,21.25,31.25,21.25,31.25,664.0625,1.47058823529
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_9728.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_11776_9728.txt,512,512,0,0,0.9833984375,0.1982421875,0.025390625,0.033203125,1.25,13,17,16.25,21.25,16.25,21.25,345.3125,1.30769230769
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_12288_11776.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_12288_11776.txt,512,512,0,0,0.3515625,0.21484375,0.03125,0.0546875,1.25,16,28,20,35,20,35,700,1.75
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_12288_6144.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_12288_6144.txt,512,512,0,0,0.6875,0.513671875,0.04296875,0.0625,1.25,22,32,27.5,40,27.5,40,1100,1.45454545455
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_12800_7168.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_12800_7168.txt,512,512,0,0,0.7685546875,0.26953125,0.048828125,0.06640625,1.25,25,34,31.25,42.5,31.25,42.5,1328.125,1.36
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_13422_7680.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_13422_7680.txt,512,512,0,0,0.240234375,0.794921875,0.03125,0.046875,1.25,16,24,20,30,20,30,600,1.5
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_3584_3584.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_3584_3584.txt,512,512,0,0,0.986328125,0.740234375,0.0234375,0.01953125,1.25,12,10,15,12.5,12.5,15,187.5,1.2
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_4096_1536.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_4096_1536.txt,512,512,0,0,0.1689453125,0.5615234375,0.041015625,0.029296875,1.25,21,15,26.25,18.75,18.75,26.25,492.1875,1.4
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_4096_1536.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_4096_1536.txt,512,512,0,1,0.3037109375,0.4580078125,0.021484375,0.017578125,1.25,11,9,13.75,11.25,11.25,13.75,154.6875,1.22222222222
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_4608_4096.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_4608_4096.txt,512,512,0,0,0.5234375,0.279296875,0.03515625,0.03125,1.25,18,16,22.5,20,20,22.5,450,1.125
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_4608_4096.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_4608_4096.txt,512,512,0,1,0.34765625,0.3544921875,0.0625,0.025390625,1.25,32,13,40,16.25,16.25,40,650,2.46153846154
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5120_2560.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5120_2560.txt,512,512,0,0,0.5185546875,0.1728515625,0.029296875,0.029296875,1.25,15,15,18.75,18.75,18.75,18.75,351.5625,1
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5120_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5120_4608.txt,512,512,0,0,0.369140625,0.2421875,0.046875,0.02734375,1.25,24,14,30,17.5,17.5,30,525,1.71428571429
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5120_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5120_4608.txt,512,512,0,1,0.0482081911263,0.164248704663,0.0349829351536,0.0279792746114,1.25,17.9112627986,14.325388601,22.3890784983,17.9067357513,17.9067357513,22.3890784983,400.915312384,1.25031601567
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5632_3072.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5632_3072.txt,512,512,0,0,0.53125,0.9658203125,0.02734375,0.025390625,1.25,14,13,17.5,16.25,16.25,17.5,284.375,1.07692307692
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5632_3072.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_5632_3072.txt,512,512,0,1,0.842150170648,0.369948186528,0.0307167235495,0.0352331606218,1.25,15.7269624573,18.0393782383,19.6587030717,22.5492227979,19.6587030717,22.5492227979,443.288475481,1.14703511802
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6144_4096.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6144_4096.txt,512,512,0,0,0.8583984375,0.1064453125,0.033203125,0.029296875,1.25,17,15,21.25,18.75,18.75,21.25,398.4375,1.13333333333
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6144_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6144_4608.txt,512,512,0,0,0.2958984375,0.1220703125,0.083984375,0.056640625,1.25,43,29,53.75,36.25,36.25,53.75,1948.4375,1.48275862069
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6144_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6144_4608.txt,512,512,0,1,0.3349609375,0.291015625,0.068359375,0.05078125,1.25,35,26,43.75,32.5,32.5,43.75,1421.875,1.34615384615
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6144_5120.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6144_5120.txt,512,512,0,0,0.701171875,0.1064453125,0.0546875,0.029296875,1.25,28,15,35,18.75,18.75,35,656.25,1.86666666667
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_4608.txt,512,512,0,0,0.59343003413,0.29481865285,0.0605802047782,0.0383419689119,1.25,31.0170648464,19.6310880829,38.771331058,24.5388601036,24.5388601036,38.771331058,951.404268864,1.57999723273
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_4608.txt,512,512,0,1,0.764931740614,0.49067357513,0.0418088737201,0.0259067357513,1.25,21.4061433447,13.2642487047,26.7576791809,16.5803108808,16.5803108808,26.7576791809,443.650639269,1.6138225256
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_5632.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_5632.txt,512,512,0,0,0.6787109375,0.2958984375,0.037109375,0.029296875,1.25,19,15,23.75,18.75,18.75,23.75,445.3125,1.26666666667
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_5632.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_5632.txt,512,512,0,1,0.5546875,0.5068359375,0.05078125,0.033203125,1.25,26,17,32.5,21.25,21.25,32.5,690.625,1.52941176471
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_5632.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_5632.txt,512,512,0,2,0.47265625,0.3251953125,0.03125,0.029296875,1.25,16,15,20,18.75,18.75,20,375,1.06666666667
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_5632.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_6656_5632.txt,512,512,0,3,0.295221843003,0.599481865285,0.0307167235495,0.0279792746114,1.25,15.7269624573,14.325388601,19.6587030717,17.9067357513,17.9067357513,19.6587030717,352.023201118,1.09783845279
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7168_3072.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7168_3072.txt,512,512,0,0,0.1826171875,0.7919921875,0.048828125,0.052734375,1.25,25,27,31.25,33.75,31.25,33.75,1054.6875,1.08
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7168_3584.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7168_3584.txt,512,512,0,0,0.3076171875,0.16796875,0.076171875,0.0546875,1.25,39,28,48.75,35,35,48.75,1706.25,1.39285714286
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_11264.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_11264.txt,512,512,0,0,0.5966796875,0.123046875,0.033203125,0.0390625,1.25,17,20,21.25,25,21.25,25,531.25,1.17647058824
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_11264.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_11264.txt,512,512,0,1,0.8671875,0.84375,0.0390625,0.0390625,1.25,20,20,25,25,25,25,625,1
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_3584.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_3584.txt,512,512,0,0,0.16015625,0.337890625,0.0625,0.05078125,1.25,32,26,40,32.5,32.5,40,1300,1.23076923077
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_4096.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_4096.txt,512,512,0,0,0.3408203125,0.865234375,0.064453125,0.0546875,1.25,33,28,41.25,35,35,41.25,1443.75,1.17857142857
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_4608.txt,512,512,0,0,0.212890625,0.341796875,0.05078125,0.04296875,1.25,26,22,32.5,27.5,27.5,32.5,893.75,1.18181818182
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_7680_4608.txt,512,512,0,1,0.05859375,0.6484375,0.046875,0.03515625,1.25,24,18,30,22.5,22.5,30,675,1.33333333333
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_1024.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_1024.txt,512,512,0,0,0.513671875,0.6142578125,0.03515625,0.052734375,1.25,18,27,22.5,33.75,22.5,33.75,759.375,1.5
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_3072.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_3072.txt,512,512,0,0,0.13671875,0.13671875,0.046875,0.0390625,1.25,24,20,30,25,25,30,750,1.2
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_3584.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_3584.txt,512,512,0,0,0.75,0.4736328125,0.05078125,0.041015625,1.25,26,21,32.5,26.25,26.25,32.5,853.125,1.2380952381
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_4096.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_4096.txt,512,512,0,0,0.2109375,0.515625,0.0390625,0.03125,1.25,20,16,25,20,20,25,500,1.25
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_5120.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_5120.txt,512,512,0,0,0.7568359375,0.5439453125,0.044921875,0.052734375,1.25,23,27,28.75,33.75,28.75,33.75,970.3125,1.17391304348
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_5120.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_5120.txt,512,512,0,1,0.9619140625,0.458984375,0.044921875,0.03515625,1.25,23,18,28.75,22.5,22.5,28.75,646.875,1.27777777778
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_5120.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_5120.txt,512,512,0,2,0.9560546875,0.556640625,0.052734375,0.04296875,1.25,27,22,33.75,27.5,27.5,33.75,928.125,1.22727272727
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_8192.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_8192.txt,512,512,0,0,0.875853242321,0.738860103627,0.0435153583618,0.0331606217617,1.25,22.2798634812,16.978238342,27.8498293515,21.2227979275,21.2227979275,27.8498293515,591.051300642,1.3122600256
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_8192.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_8192.txt,512,512,0,1,0.186433447099,0.713471502591,0.0366894197952,0.019689119171,1.25,18.7849829352,10.0808290155,23.4812286689,12.6010362694,12.6010362694,23.4812286689,295.887814108,1.86343632118
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_8192.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8192_8192.txt,512,512,0,2,0.18771331058,0.731088082902,0.0358361774744,0.0155440414508,1.25,18.3481228669,7.9585492228,22.9351535836,9.9481865285,9.9481865285,22.9351535836,228.16318591,2.30546075085
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8704_13824.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8704_13824.txt,512,512,0,0,0.6865234375,0.8603515625,0.037109375,0.052734375,1.25,19,27,23.75,33.75,23.75,33.75,801.5625,1.42105263158
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8704_3584.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8704_3584.txt,512,512,0,0,0.853242320819,0.245595854922,0.0460750853242,0.0373056994819,1.25,23.590443686,19.1005181347,29.4880546075,23.8756476684,23.8756476684,29.4880546075,704.046402235,1.23506825939
train,train/images/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8704_4608.png,train/labels/GF1_WFV3_E122.4_N37.3_20190805_L2A0004161911_8704_4608.txt,512,512,0,0,0.5390625,0.3720703125,0.0390625,0.029296875,1.25,20,15,25,18.75,18.75,25,468.75,1.33333333333
