split,short_side_640_px,long_side_640_px,area_640_px2,aspect_ratio
test,12.5,20,250,1.6
test,17.5,25,437.5,1.42857142857
test,16.25,17.5,284.375,1.07692307692
test,15,17.5,262.5,1.16666666667
test,17.5,17.5,306.25,1
test,18.75,18.75,351.5625,1
test,11.25,16.25,182.8125,1.44444444444
test,15,20,300,1.33333333333
test,13.75,18.75,257.8125,1.36363636364
test,12.5597269625,15.9170984456,199.914410511,1.26731245776
test,16.25,18.75,304.6875,1.15384615385
test,15,17.5,262.5,1.16666666667
test,16.25,17.5,284.375,1.07692307692
test,15,20,300,1.33333333333
test,12.5,16.25,203.125,1.3
test,27.5,30,825,1.09090909091
test,26.25,27.5,721.875,1.04761904762
test,18.75,27.5,515.625,1.46666666667
test,26.25,38.75,1017.1875,1.47619047619
test,21.843003413,27.8549222798,608.435162426,1.27523316062
test,25,35,875,1.4
test,16.25,31.25,507.8125,1.92307692308
test,13.75,22.5,309.375,1.63636363636
test,16.25,20,325,1.23076923077
test,21.25,25,531.25,1.17647058824
test,15,25,375,1.66666666667
test,22.5,22.5,506.25,1
test,12.5,20,250,1.6
test,15,17.5,262.5,1.16666666667
test,16.25,25,406.25,1.53846153846
test,22.5,27.5,618.75,1.22222222222
test,28.75,31.25,898.4375,1.08695652174
test,21.25,23.75,504.6875,1.11764705882
test,17.5,20,350,1.14285714286
test,15,22.5,337.5,1.5
test,16.25,16.25,264.0625,1
test,17.5,22.5,393.75,1.28571428571
test,11.25,16.25,182.8125,1.44444444444
test,18.75,33.75,632.8125,1.8
test,23.75,25,593.75,1.05263157895
test,18.75,31.25,585.9375,1.66666666667
test,31.25,31.25,976.5625,1
test,23.75,27.5,653.125,1.15789473684
test,19.2331606218,21.843003413,420.109993103,1.13569495116
test,13.75,21.25,292.1875,1.54545454545
test,18.75,21.25,398.4375,1.13333333333
test,16.25,16.25,264.0625,1
test,17.5,18.75,328.125,1.07142857143
test,18.75,18.75,351.5625,1
test,17.5,20,350,1.14285714286
test,20,21.25,425,1.0625
test,15,18.75,281.25,1.25
test,13.75,18.75,257.8125,1.36363636364
test,17.5,27.5,481.25,1.57142857143
test,26.25,27.5,721.875,1.04761904762
test,26.25,33.75,885.9375,1.28571428571
test,23.75,28.75,682.8125,1.21052631579
test,26.25,36.25,951.5625,1.38095238095
test,26.25,38.75,1017.1875,1.47619047619
test,20,27.5,550,1.375
test,21.25,32.5,690.625,1.52941176471
test,11.25,27.5,309.375,2.44444444444
test,27.5,30,825,1.09090909091
test,22.5,38.75,871.875,1.72222222222
test,20,21.25,425,1.0625
test,25,36.25,906.25,1.45
test,23.75,37.5,890.625,1.57894736842
